real_region	n_bins	rand_start	rand_end	p_spatial	p_directional	p_combined
Ebeta_Trbv31_CBE3	32	41003200	41016400	1	1	1
Ebeta_Trbv31_CBE3	32	41577200	41584000	7.15806e-14	7.82502e-14	3.44175e-25
Ebeta_Trbv31_CBE3	32	40934200	40951000	1	1	1
Ebeta_Trbv31_CBE3	32	40804400	40816600	1	1	1
Ebeta_Trbv31_CBE3	32	40945000	40959200	1	1	1
Ebeta_Trbv31_CBE3	32	41625000	41647400	1	1	1
Ebeta_Trbv31_CBE3	32	40906000	40925800	1	1	1
Ebeta_Trbv31_CBE3	32	41604400	41611600	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	41598200	41605000	4.7376e-11	4.79443e-12	1.15471e-20
Ebeta_Trbv31_CBE3	32	41611000	41621600	1	1	1
Ebeta_Trbv31_CBE3	32	41578200	41585000	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	40828000	40841600	1	1	1
Ebeta_Trbv31_CBE3	32	40933000	40949600	1	1	1
Ebeta_Trbv31_CBE3	32	41666600	41682600	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41580200	41586800	7.15806e-14	7.82502e-14	3.44175e-25
Ebeta_Trbv31_CBE3	32	41594200	41600800	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	40827000	40840800	1	1	1
Ebeta_Trbv31_CBE3	32	41598800	41606200	1.87244e-08	2.93758e-10	2.24098e-16
Ebeta_Trbv31_CBE3	32	41591800	41598400	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41618000	41633000	1	1	1
Ebeta_Trbv31_CBE3	32	40850200	40864200	1	1	1
Ebeta_Trbv31_CBE3	32	41574600	41581200	5.73834e-12	1.21615e-12	3.79076e-22
Ebeta_Trbv31_CBE3	32	40834000	40848800	1	1	1
Ebeta_Trbv31_CBE3	32	40855800	40870000	1	1	1
Ebeta_Trbv31_CBE3	32	40795400	40811200	1	1	1
Ebeta_Trbv31_CBE3	32	41577400	41584200	7.15806e-14	7.82502e-14	3.44175e-25
Ebeta_Trbv31_CBE3	32	40905200	40925400	1	1	1
Ebeta_Trbv31_CBE3	32	41644200	41663000	1	1	1
Ebeta_Trbv31_CBE3	32	40941400	40957600	1	1	1
Ebeta_Trbv31_CBE3	32	41020200	41036200	1	1	1
Ebeta_Trbv31_CBE3	32	41670400	41686400	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	40931600	40949000	1	1	1
Ebeta_Trbv31_CBE3	32	41570800	41577400	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41017200	41033800	1	1	1
Ebeta_Trbv31_CBE3	32	40963600	41009400	1	1	1
Ebeta_Trbv31_CBE3	32	40935200	40951600	1	1	1
Ebeta_Trbv31_CBE3	32	40917600	40933200	1	1	1
Ebeta_Trbv31_CBE3	32	40944800	40959000	1	1	1
Ebeta_Trbv31_CBE3	32	41291800	41307400	1	1	1
Ebeta_Trbv31_CBE3	32	40949400	40963200	1	1	1
Ebeta_Trbv31_CBE3	32	40865800	40879800	1	1	1
Ebeta_Trbv31_CBE3	32	41609200	41617600	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	41624000	41645400	1	1	1
Ebeta_Trbv31_CBE3	32	41606600	41614600	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	40794400	40810800	1	1	1
Ebeta_Trbv31_CBE3	32	40817000	40836000	1	1	1
Ebeta_Trbv31_CBE3	32	41573400	41580000	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	40791800	40808200	1	1	1
Ebeta_Trbv31_CBE3	32	40963000	41007800	1	1	1
Ebeta_Trbv31_CBE3	32	40914000	40929000	1	1	1
Ebeta_Trbv31_CBE3	32	41562800	41569600	1.87244e-08	2.93758e-10	2.24098e-16
Ebeta_Trbv31_CBE3	32	40831600	40846800	1	1	1
Ebeta_Trbv31_CBE3	32	41592800	41599400	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	40839400	40854400	1	1	1
Ebeta_Trbv31_CBE3	32	40851200	40865000	1	1	1
Ebeta_Trbv31_CBE3	32	40825200	40839800	1	1	1
Ebeta_Trbv31_CBE3	32	40934000	40950800	1	1	1
Ebeta_Trbv31_CBE3	32	40792400	40808600	1	1	1
Ebeta_Trbv31_CBE3	32	40916600	40931800	1	1	1
Ebeta_Trbv31_CBE3	32	41652600	41671800	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	41586400	41593000	7.28865e-16	5.03482e-15	2.52393e-28
Ebeta_Trbv31_CBE3	32	41642000	41662200	1	1	1
Ebeta_Trbv31_CBE3	32	40918000	40934200	1	1	1
Ebeta_Trbv31_CBE3	32	40829800	40845400	1	1	1
Ebeta_Trbv31_CBE3	32	41652400	41671000	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	40803400	40816000	1	1	1
Ebeta_Trbv31_CBE3	32	40810600	40825800	1	1	1
Ebeta_Trbv31_CBE3	32	40838800	40853800	1	1	1
Ebeta_Trbv31_CBE3	32	41575200	41581800	3.69422e-10	1.89011e-11	3.31046e-19
Ebeta_Trbv31_CBE3	32	41639600	41660800	1	1	1
Ebeta_Trbv31_CBE3	32	40807600	40822600	1	1	1
Ebeta_Trbv31_CBE3	32	41618200	41633800	1	1	1
Ebeta_Trbv31_CBE3	32	40939600	40955600	1	1	1
Ebeta_Trbv31_CBE3	32	41607200	41615200	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	41601400	41608800	0.055669	0.000266377	0.000179711
Ebeta_Trbv31_CBE3	32	41597600	41604200	5.73834e-12	1.21615e-12	3.79076e-22
Ebeta_Trbv31_CBE3	32	41649400	41669400	1	1	1
Ebeta_Trbv31_CBE3	32	41599200	41606600	7.29222e-07	4.56552e-09	1.14314e-13
Ebeta_Trbv31_CBE3	32	40936600	40954000	1	1	1
Ebeta_Trbv31_CBE3	32	41588600	41595200	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	40957200	41003000	1	1	1
Ebeta_Trbv31_CBE3	32	41627000	41648000	1	1	1
Ebeta_Trbv31_CBE3	32	40790600	40807400	1	1	1
Ebeta_Trbv31_CBE3	32	40851800	40865800	1	1	1
Ebeta_Trbv31_CBE3	32	41606000	41614000	0.9346	0.253658	0.578308
Ebeta_Trbv31_CBE3	32	40849600	40863200	1	1	1
Ebeta_Trbv31_CBE3	32	41664200	41678400	0.9346	0.746342	0.948788
Ebeta_Trbv31_CBE3	32	40938200	40954600	1	1	1
Ebeta_Trbv31_CBE3	32	41594600	41601200	6.84559e-17	1.27712e-15	6.3397e-30
Ebeta_Trbv31_CBE3	32	41006000	41019600	1	1	1
Ebeta_Trbv31_CBE3	32	41571600	41578200	7.40193e-15	1.98488e-14	9.56266e-27
Ebeta_Trbv31_CBE3	32	41597400	41604000	6.57997e-13	3.08486e-13	1.17439e-23
Ebeta_Trbv31_CBE3	32	41582200	41588800	6.14173e-18	3.23953e-16	1.51804e-31
Ebeta_Trbv31_CBE3	32	40947800	40960400	1	1	1
