real_region	n_bins	null_chrom	null_start	p_combined
Ebeta_Trbv31_CBE3	50	chr3	156490000	1
Ebeta_Trbv31_CBE3	50	chr7	79292400	1
Ebeta_Trbv31_CBE3	50	chr9	97287000	1
Ebeta_Trbv31_CBE3	50	chr14	55861000	1
Ebeta_Trbv31_CBE3	50	chr18	13639800	1
Ebeta_Trbv31_CBE3	50	chr5	63279800	1
Ebeta_Trbv31_CBE3	50	chr11	70844200	1
Ebeta_Trbv31_CBE3	50	chr9	54937600	1
Ebeta_Trbv31_CBE3	50	chr2	171167400	1
Ebeta_Trbv31_CBE3	50	chr10	90259400	1
Ebeta_Trbv31_CBE3	50	chr10	52567200	1
Ebeta_Trbv31_CBE3	50	chr2	177039200	1
Ebeta_Trbv31_CBE3	50	chr4	21041200	1
Ebeta_Trbv31_CBE3	50	chr5	93312800	1
Ebeta_Trbv31_CBE3	50	chr9	121019200	1
Ebeta_Trbv31_CBE3	50	chr7	60372000	1
Ebeta_Trbv31_CBE3	50	chr3	151821800	1
Ebeta_Trbv31_CBE3	50	chr5	89235600	1
Ebeta_Trbv31_CBE3	50	chr1	58611000	1
Ebeta_Trbv31_CBE3	50	chr10	54573600	1
Ebeta_Trbv31_CBE3	50	chr4	15640200	1
Ebeta_Trbv31_CBE3	50	chr8	73986200	1
Ebeta_Trbv31_CBE3	50	chr11	66977800	1
Ebeta_Trbv31_CBE3	50	chr9	80468200	1
Ebeta_Trbv31_CBE3	50	chr5	37831800	1
Ebeta_Trbv31_CBE3	50	chr8	101385600	1
Ebeta_Trbv31_CBE3	50	chr7	77211400	1
Ebeta_Trbv31_CBE3	50	chr6	93214400	1
Ebeta_Trbv31_CBE3	50	chr10	105006600	1
Ebeta_Trbv31_CBE3	50	chr16	72000600	1
Ebeta_Trbv31_CBE3	50	chr17	80424600	1
Ebeta_Trbv31_CBE3	50	chr8	65350600	1
Ebeta_Trbv31_CBE3	50	chr12	29640600	1
Ebeta_Trbv31_CBE3	50	chr15	32450200	1
Ebeta_Trbv31_CBE3	50	chr10	5697600	1
Ebeta_Trbv31_CBE3	50	chr1	22933400	1
Ebeta_Trbv31_CBE3	50	chr15	85256200	1
Ebeta_Trbv31_CBE3	50	chr4	9220000	1
Ebeta_Trbv31_CBE3	50	chr5	73810200	1
Ebeta_Trbv31_CBE3	50	chr5	26654200	1
Ebeta_Trbv31_CBE3	50	chr13	2317000	1
Ebeta_Trbv31_CBE3	50	chr15	73527800	1
Ebeta_Trbv31_CBE3	50	chr6	127950400	1
Ebeta_Trbv31_CBE3	50	chr3	38822800	1
Ebeta_Trbv31_CBE3	50	chr2	109077600	1
Ebeta_Trbv31_CBE3	50	chr6	75311400	1
Ebeta_Trbv31_CBE3	50	chr19	58056200	1
Ebeta_Trbv31_CBE3	50	chr12	50700800	1
Ebeta_Trbv31_CBE3	50	chr11	38452800	1
Ebeta_Trbv31_CBE3	50	chr11	91682600	1
Ebeta_Trbv31_CBE3	50	chr9	48526600	1
Ebeta_Trbv31_CBE3	50	chr1	131865400	1
Ebeta_Trbv31_CBE3	50	chr8	27482600	1
Ebeta_Trbv31_CBE3	50	chr3	113447200	1
Ebeta_Trbv31_CBE3	50	chr15	17271000	1
Ebeta_Trbv31_CBE3	50	chr19	58027800	1
Ebeta_Trbv31_CBE3	50	chr15	58114400	0.302689
Ebeta_Trbv31_CBE3	50	chr19	39601800	1
Ebeta_Trbv31_CBE3	50	chr7	20978400	1
Ebeta_Trbv31_CBE3	50	chr6	49311600	1
Ebeta_Trbv31_CBE3	50	chr13	9712200	1
Ebeta_Trbv31_CBE3	50	chr7	69707400	1
Ebeta_Trbv31_CBE3	50	chr2	85122400	1
Ebeta_Trbv31_CBE3	50	chr3	39000800	1
Ebeta_Trbv31_CBE3	50	chr1	176621200	1
Ebeta_Trbv31_CBE3	50	chr4	30697800	1
Ebeta_Trbv31_CBE3	50	chr10	38413000	1
Ebeta_Trbv31_CBE3	50	chr14	90507600	1
Ebeta_Trbv31_CBE3	50	chr2	89778800	1
Ebeta_Trbv31_CBE3	50	chr4	130980200	1
Ebeta_Trbv31_CBE3	50	chr9	104889400	1
Ebeta_Trbv31_CBE3	50	chr9	51147400	1
Ebeta_Trbv31_CBE3	50	chr13	80577800	1
Ebeta_Trbv31_CBE3	50	chr1	141070800	1
Ebeta_Trbv31_CBE3	50	chr8	47380000	1
Ebeta_Trbv31_CBE3	50	chr5	141403000	1
Ebeta_Trbv31_CBE3	50	chr10	110070400	1
Ebeta_Trbv31_CBE3	50	chr13	83216400	1
Ebeta_Trbv31_CBE3	50	chr10	111040600	1
Ebeta_Trbv31_CBE3	50	chr17	28705400	1
Ebeta_Trbv31_CBE3	50	chr15	61335200	1
Ebeta_Trbv31_CBE3	50	chr5	88661600	1
Ebeta_Trbv31_CBE3	50	chr8	64735000	0.235809
Ebeta_Trbv31_CBE3	50	chr2	4839000	1
Ebeta_Trbv31_CBE3	50	chr17	37673400	1
Ebeta_Trbv31_CBE3	50	chr9	49233400	1
Ebeta_Trbv31_CBE3	50	chr5	26999000	1
Ebeta_Trbv31_CBE3	50	chr3	4814200	1
Ebeta_Trbv31_CBE3	50	chr17	65165800	1
Ebeta_Trbv31_CBE3	50	chr5	68139800	1
Ebeta_Trbv31_CBE3	50	chr14	70952800	1
Ebeta_Trbv31_CBE3	50	chr4	1207600	1
Ebeta_Trbv31_CBE3	50	chr11	63780200	1
Ebeta_Trbv31_CBE3	50	chr19	39119400	1
Ebeta_Trbv31_CBE3	50	chr9	108784400	1
Ebeta_Trbv31_CBE3	50	chr13	57618600	1
Ebeta_Trbv31_CBE3	50	chr17	49297400	1
Ebeta_Trbv31_CBE3	50	chr18	65267400	1
Ebeta_Trbv31_CBE3	50	chr12	55361400	1
Ebeta_Trbv31_CBE3	50	chr2	157447200	1
Ebeta_Trbv31_CBE3	50	chr13	97287000	1
Ebeta_Trbv31_CBE3	50	chr8	57060800	1
Ebeta_Trbv31_CBE3	50	chr9	52008000	1
Ebeta_Trbv31_CBE3	50	chr19	58841200	1
Ebeta_Trbv31_CBE3	50	chr5	124578000	1
Ebeta_Trbv31_CBE3	50	chr13	88357800	1
Ebeta_Trbv31_CBE3	50	chr6	1332200	1
Ebeta_Trbv31_CBE3	50	chr1	24168200	1
Ebeta_Trbv31_CBE3	50	chr19	30267800	1
Ebeta_Trbv31_CBE3	50	chr10	42866600	1
Ebeta_Trbv31_CBE3	50	chr7	141512800	1
Ebeta_Trbv31_CBE3	50	chr12	78235000	0.591471
Ebeta_Trbv31_CBE3	50	chr8	11365600	1
Ebeta_Trbv31_CBE3	50	chr12	32147000	1
Ebeta_Trbv31_CBE3	50	chr15	96020400	1
Ebeta_Trbv31_CBE3	50	chr1	11165600	1
Ebeta_Trbv31_CBE3	50	chr1	73002400	1
Ebeta_Trbv31_CBE3	50	chr2	169089800	1
Ebeta_Trbv31_CBE3	50	chr11	82661200	1
Ebeta_Trbv31_CBE3	50	chr12	1831600	1
Ebeta_Trbv31_CBE3	50	chr13	103556800	1
Ebeta_Trbv31_CBE3	50	chr12	46176400	1
Ebeta_Trbv31_CBE3	50	chr4	7639800	1
Ebeta_Trbv31_CBE3	50	chr9	29230000	1
Ebeta_Trbv31_CBE3	50	chr1	167830400	1
Ebeta_Trbv31_CBE3	50	chr10	34288600	1
Ebeta_Trbv31_CBE3	50	chr1	132116600	1
Ebeta_Trbv31_CBE3	50	chr6	104354000	1
Ebeta_Trbv31_CBE3	50	chr11	109183400	1
Ebeta_Trbv31_CBE3	50	chr4	64990600	1
Ebeta_Trbv31_CBE3	50	chr6	127452800	1
Ebeta_Trbv31_CBE3	50	chr15	93929600	1
Ebeta_Trbv31_CBE3	50	chr14	37533400	1
Ebeta_Trbv31_CBE3	50	chr6	17703000	1
Ebeta_Trbv31_CBE3	50	chr16	26829800	1
Ebeta_Trbv31_CBE3	50	chr3	108298800	1
Ebeta_Trbv31_CBE3	50	chr5	13643800	1
Ebeta_Trbv31_CBE3	50	chr11	52254200	1
Ebeta_Trbv31_CBE3	50	chr19	49459600	1
Ebeta_Trbv31_CBE3	50	chr5	117354200	1
Ebeta_Trbv31_CBE3	50	chr2	74102400	1
Ebeta_Trbv31_CBE3	50	chr14	23908200	1
Ebeta_Trbv31_CBE3	50	chr11	121588200	0.441511
Ebeta_Trbv31_CBE3	50	chr14	48869800	1
Ebeta_Trbv31_CBE3	50	chr17	21176200	1
Ebeta_Trbv31_CBE3	50	chr2	90598600	1
Ebeta_Trbv31_CBE3	50	chr6	12692200	1
Ebeta_Trbv31_CBE3	50	chr3	11513600	1
Ebeta_Trbv31_CBE3	50	chr1	58834800	0.396948
Ebeta_Trbv31_CBE3	50	chr9	56298000	0.0974991
Ebeta_Trbv31_CBE3	50	chr5	67961400	1
Ebeta_Trbv31_CBE3	50	chr18	38368000	1
Ebeta_Trbv31_CBE3	50	chr13	65217200	1
Ebeta_Trbv31_CBE3	50	chr5	53208800	1
Ebeta_Trbv31_CBE3	50	chr4	140062600	1
Ebeta_Trbv31_CBE3	50	chr5	134597800	1
Ebeta_Trbv31_CBE3	50	chr8	117217200	1
Ebeta_Trbv31_CBE3	50	chr13	25850800	1
Ebeta_Trbv31_CBE3	50	chr9	73669400	1
Ebeta_Trbv31_CBE3	50	chr5	129591000	1
Ebeta_Trbv31_CBE3	50	chr5	37194800	1
Ebeta_Trbv31_CBE3	50	chr3	55526200	1
Ebeta_Trbv31_CBE3	50	chr5	132240400	1
Ebeta_Trbv31_CBE3	50	chr8	32266200	1
Ebeta_Trbv31_CBE3	50	chr12	94795800	1
Ebeta_Trbv31_CBE3	50	chr7	124868600	1
Ebeta_Trbv31_CBE3	50	chr19	29500000	0.419937
Ebeta_Trbv31_CBE3	50	chr11	31652800	1
Ebeta_Trbv31_CBE3	50	chr17	76772000	1
Ebeta_Trbv31_CBE3	50	chr12	56324200	1
Ebeta_Trbv31_CBE3	50	chr8	24251000	1
Ebeta_Trbv31_CBE3	50	chr2	77702600	1
Ebeta_Trbv31_CBE3	50	chr18	58656800	1
Ebeta_Trbv31_CBE3	50	chr10	122066000	1
Ebeta_Trbv31_CBE3	50	chr1	84895200	1
Ebeta_Trbv31_CBE3	50	chr18	66849600	1
Ebeta_Trbv31_CBE3	50	chr1	20324000	1
Ebeta_Trbv31_CBE3	50	chr4	89780000	1
Ebeta_Trbv31_CBE3	50	chr7	9503400	1
Ebeta_Trbv31_CBE3	50	chr10	102955600	1
Ebeta_Trbv31_CBE3	50	chr1	61530200	1
Ebeta_Trbv31_CBE3	50	chr2	116020600	1
Ebeta_Trbv31_CBE3	50	chr1	75037400	1
Ebeta_Trbv31_CBE3	50	chr11	55024000	1
Ebeta_Trbv31_CBE3	50	chr5	74204200	1
Ebeta_Trbv31_CBE3	50	chr7	57070600	1
Ebeta_Trbv31_CBE3	50	chr1	56738600	1
Ebeta_Trbv31_CBE3	50	chr16	11693000	0.651432
Ebeta_Trbv31_CBE3	50	chr1	22229600	1
Ebeta_Trbv31_CBE3	50	chr10	66393000	1
Ebeta_Trbv31_CBE3	50	chr5	62155200	1
Ebeta_Trbv31_CBE3	50	chr12	51552800	1
Ebeta_Trbv31_CBE3	50	chr15	54879800	1
Ebeta_Trbv31_CBE3	50	chr5	39431600	1
Ebeta_Trbv31_CBE3	50	chr4	142419400	1
Ebeta_Trbv31_CBE3	50	chr11	58763000	1
Ebeta_Trbv31_CBE3	50	chr4	115881800	1
Ebeta_Trbv31_CBE3	50	chr17	31160200	1
Ebeta_Trbv31_CBE3	50	chr1	96750600	1
Ebeta_Trbv31_CBE3	50	chr11	56092400	1
Ebeta_Trbv31_CBE3	50	chr2	109784000	1
