real_region	n_bins	null_chrom	null_start	p_combined
Ebeta_Trbv31_CBE3	50	chr1	38129400	1
Ebeta_Trbv31_CBE3	50	chr1	34786400	1
Ebeta_Trbv31_CBE3	50	chr14	64825200	1
Ebeta_Trbv31_CBE3	50	chr6	101760200	1
Ebeta_Trbv31_CBE3	50	chr5	148722600	0.445588
Ebeta_Trbv31_CBE3	50	chr16	49767200	1
Ebeta_Trbv31_CBE3	50	chr15	55775800	1
Ebeta_Trbv31_CBE3	50	chr3	7675000	1
Ebeta_Trbv31_CBE3	50	chr4	35809800	1
Ebeta_Trbv31_CBE3	50	chr14	31813600	0.311944
Ebeta_Trbv31_CBE3	50	chr7	41519200	0.0785282
Ebeta_Trbv31_CBE3	50	chr6	7530200	0.579387
Ebeta_Trbv31_CBE3	50	chr8	115467600	1
Ebeta_Trbv31_CBE3	50	chr15	10742200	1
Ebeta_Trbv31_CBE3	50	chr1	78936400	1
Ebeta_Trbv31_CBE3	50	chr2	167816400	1
Ebeta_Trbv31_CBE3	50	chr15	83193800	0.553829
Ebeta_Trbv31_CBE3	50	chr19	54873000	0.500043
Ebeta_Trbv31_CBE3	50	chr12	69645600	0.560418
Ebeta_Trbv31_CBE3	50	chr9	96935800	1
Ebeta_Trbv31_CBE3	50	chr12	88783600	0.382139
Ebeta_Trbv31_CBE3	50	chr8	18174400	1
Ebeta_Trbv31_CBE3	50	chr10	125517600	1
Ebeta_Trbv31_CBE3	50	chr7	124836000	1
Ebeta_Trbv31_CBE3	50	chr6	102223800	1
Ebeta_Trbv31_CBE3	50	chr4	99990200	1
Ebeta_Trbv31_CBE3	50	chr2	78880800	1
Ebeta_Trbv31_CBE3	50	chr7	69641800	1
Ebeta_Trbv31_CBE3	50	chr4	53274800	0.564383
Ebeta_Trbv31_CBE3	50	chr6	55464400	1
Ebeta_Trbv31_CBE3	50	chr5	65847800	1
Ebeta_Trbv31_CBE3	50	chr11	46814800	1
Ebeta_Trbv31_CBE3	50	chr5	119940600	0.0959963
Ebeta_Trbv31_CBE3	50	chr17	89457000	0.311944
Ebeta_Trbv31_CBE3	50	chr10	100317400	1
Ebeta_Trbv31_CBE3	50	chr8	42665400	0.258881
Ebeta_Trbv31_CBE3	50	chr15	51058000	0.119694
Ebeta_Trbv31_CBE3	50	chr12	78548600	0.0686741
Ebeta_Trbv31_CBE3	50	chr8	98668400	1
Ebeta_Trbv31_CBE3	50	chr5	95799200	1
Ebeta_Trbv31_CBE3	50	chr13	5036400	1
Ebeta_Trbv31_CBE3	50	chr11	24919400	1
Ebeta_Trbv31_CBE3	50	chr16	89635000	0.407457
Ebeta_Trbv31_CBE3	50	chr14	17258400	1
Ebeta_Trbv31_CBE3	50	chr2	113091000	1
Ebeta_Trbv31_CBE3	50	chr2	132386000	1
Ebeta_Trbv31_CBE3	50	chr17	68882400	1
Ebeta_Trbv31_CBE3	50	chr18	13146000	0.491914
Ebeta_Trbv31_CBE3	50	chr12	49010400	1
Ebeta_Trbv31_CBE3	50	chr12	71494800	0.445588
Ebeta_Trbv31_CBE3	50	chr12	111901400	1
Ebeta_Trbv31_CBE3	50	chr4	147449000	0.00148638
Ebeta_Trbv31_CBE3	50	chr14	6251800	1
Ebeta_Trbv31_CBE3	50	chr14	12071800	1
Ebeta_Trbv31_CBE3	50	chr3	21150000	1
Ebeta_Trbv31_CBE3	50	chr14	70542200	1
Ebeta_Trbv31_CBE3	50	chr10	88238400	0.479454
Ebeta_Trbv31_CBE3	50	chr13	62965000	1
Ebeta_Trbv31_CBE3	50	chr12	61881000	1
Ebeta_Trbv31_CBE3	50	chr14	61478000	0.470342
Ebeta_Trbv31_CBE3	50	chr17	80020200	1
Ebeta_Trbv31_CBE3	50	chr2	22264000	0.382139
Ebeta_Trbv31_CBE3	50	chr2	88834200	1
Ebeta_Trbv31_CBE3	50	chr7	95452000	1
Ebeta_Trbv31_CBE3	50	chr12	25435200	0.531276
Ebeta_Trbv31_CBE3	50	chr5	101978800	1
Ebeta_Trbv31_CBE3	50	chr16	80230400	1
Ebeta_Trbv31_CBE3	50	chr4	118953000	0.475487
Ebeta_Trbv31_CBE3	50	chr6	79587800	1
Ebeta_Trbv31_CBE3	50	chr3	50334200	0.615106
Ebeta_Trbv31_CBE3	50	chr2	16100800	1
Ebeta_Trbv31_CBE3	50	chr7	135422600	1
Ebeta_Trbv31_CBE3	50	chr6	19422200	1
Ebeta_Trbv31_CBE3	50	chr8	93933400	1
Ebeta_Trbv31_CBE3	50	chr17	34419000	0.519214
Ebeta_Trbv31_CBE3	50	chr10	102036200	0.281131
Ebeta_Trbv31_CBE3	50	chr6	97906400	1
Ebeta_Trbv31_CBE3	50	chr11	119959600	1
Ebeta_Trbv31_CBE3	50	chr18	38108800	1
Ebeta_Trbv31_CBE3	50	chr15	12423200	1
Ebeta_Trbv31_CBE3	50	chr9	15275600	1
Ebeta_Trbv31_CBE3	50	chr14	15794400	1
Ebeta_Trbv31_CBE3	50	chr11	66861400	0.493344
Ebeta_Trbv31_CBE3	50	chr7	2271400	1
Ebeta_Trbv31_CBE3	50	chr15	44643400	0.493344
Ebeta_Trbv31_CBE3	50	chr7	42710600	1
Ebeta_Trbv31_CBE3	50	chr7	2616400	1
Ebeta_Trbv31_CBE3	50	chr17	28689000	1
Ebeta_Trbv31_CBE3	50	chr12	65067800	1
Ebeta_Trbv31_CBE3	50	chr19	6851600	1
Ebeta_Trbv31_CBE3	50	chr16	66833800	1
Ebeta_Trbv31_CBE3	50	chr15	29867000	1
Ebeta_Trbv31_CBE3	50	chr2	121436400	0.56459
Ebeta_Trbv31_CBE3	50	chr9	123829000	1
Ebeta_Trbv31_CBE3	50	chr9	77712800	1
Ebeta_Trbv31_CBE3	50	chr16	8858400	1
Ebeta_Trbv31_CBE3	50	chr1	47857400	1
Ebeta_Trbv31_CBE3	50	chr2	43690200	0.326542
Ebeta_Trbv31_CBE3	50	chr12	97200200	1
Ebeta_Trbv31_CBE3	50	chr17	19166200	1
Ebeta_Trbv31_CBE3	50	chr9	113209600	0.6747
Ebeta_Trbv31_CBE3	50	chr1	7055600	1
Ebeta_Trbv31_CBE3	50	chr1	159565000	1
Ebeta_Trbv31_CBE3	50	chr12	72999400	0.249176
Ebeta_Trbv31_CBE3	50	chr4	44875200	0.445588
Ebeta_Trbv31_CBE3	50	chr1	165409400	0.439192
Ebeta_Trbv31_CBE3	50	chr12	111082000	1
Ebeta_Trbv31_CBE3	50	chr11	99885400	0.157876
Ebeta_Trbv31_CBE3	50	chr1	163251200	1
Ebeta_Trbv31_CBE3	50	chr3	18494600	1
Ebeta_Trbv31_CBE3	50	chr10	16815200	1
Ebeta_Trbv31_CBE3	50	chr13	65924000	1
Ebeta_Trbv31_CBE3	50	chr15	65322200	0.214571
Ebeta_Trbv31_CBE3	50	chr3	116971200	1
Ebeta_Trbv31_CBE3	50	chr3	2908400	1
Ebeta_Trbv31_CBE3	50	chr11	33525800	1
Ebeta_Trbv31_CBE3	50	chr19	45921800	1
Ebeta_Trbv31_CBE3	50	chr1	119784200	0.389901
Ebeta_Trbv31_CBE3	50	chr14	655400	1
Ebeta_Trbv31_CBE3	50	chr16	4131000	1
Ebeta_Trbv31_CBE3	50	chr11	50362000	1
Ebeta_Trbv31_CBE3	50	chr2	31532000	0.263966
Ebeta_Trbv31_CBE3	50	chr3	156490000	0.270191
Ebeta_Trbv31_CBE3	50	chr7	79292400	1
Ebeta_Trbv31_CBE3	50	chr9	97287000	1
Ebeta_Trbv31_CBE3	50	chr14	55861000	1
Ebeta_Trbv31_CBE3	50	chr18	13639800	1
Ebeta_Trbv31_CBE3	50	chr5	63279800	1
Ebeta_Trbv31_CBE3	50	chr11	70844200	1
Ebeta_Trbv31_CBE3	50	chr9	54937600	0.016988
Ebeta_Trbv31_CBE3	50	chr2	171167400	1
Ebeta_Trbv31_CBE3	50	chr10	90259400	1
Ebeta_Trbv31_CBE3	50	chr10	52567200	1
Ebeta_Trbv31_CBE3	50	chr2	177039200	1
Ebeta_Trbv31_CBE3	50	chr4	21041200	1
Ebeta_Trbv31_CBE3	50	chr5	93312800	1
Ebeta_Trbv31_CBE3	50	chr9	121019200	1
Ebeta_Trbv31_CBE3	50	chr7	60372000	1
Ebeta_Trbv31_CBE3	50	chr3	151821800	0.398335
Ebeta_Trbv31_CBE3	50	chr5	89235600	1
Ebeta_Trbv31_CBE3	50	chr1	58611000	0.24271
Ebeta_Trbv31_CBE3	50	chr10	54573600	1
Ebeta_Trbv31_CBE3	50	chr4	15640200	0.432646
Ebeta_Trbv31_CBE3	50	chr8	73986200	0.270191
Ebeta_Trbv31_CBE3	50	chr11	66977800	1
Ebeta_Trbv31_CBE3	50	chr9	80468200	1
Ebeta_Trbv31_CBE3	50	chr5	37831800	0.463926
Ebeta_Trbv31_CBE3	50	chr8	101385600	1
Ebeta_Trbv31_CBE3	50	chr7	77211400	1
Ebeta_Trbv31_CBE3	50	chr6	93214400	1
Ebeta_Trbv31_CBE3	50	chr10	105006600	1
Ebeta_Trbv31_CBE3	50	chr16	72000600	1
Ebeta_Trbv31_CBE3	50	chr17	80424600	1
Ebeta_Trbv31_CBE3	50	chr8	65350600	1
Ebeta_Trbv31_CBE3	50	chr12	29640600	1
Ebeta_Trbv31_CBE3	50	chr15	32450200	1
Ebeta_Trbv31_CBE3	50	chr10	5697600	0.548296
Ebeta_Trbv31_CBE3	50	chr1	22933400	1
Ebeta_Trbv31_CBE3	50	chr15	85256200	1
Ebeta_Trbv31_CBE3	50	chr4	9220000	0.544097
Ebeta_Trbv31_CBE3	50	chr5	73810200	0.46977
Ebeta_Trbv31_CBE3	50	chr5	26654200	1
Ebeta_Trbv31_CBE3	50	chr13	2317000	1
Ebeta_Trbv31_CBE3	50	chr15	73527800	1
Ebeta_Trbv31_CBE3	50	chr6	127950400	1
Ebeta_Trbv31_CBE3	50	chr3	38822800	0.593473
Ebeta_Trbv31_CBE3	50	chr2	109077600	1
Ebeta_Trbv31_CBE3	50	chr6	75311400	1
Ebeta_Trbv31_CBE3	50	chr19	58056200	1
Ebeta_Trbv31_CBE3	50	chr12	50700800	1
Ebeta_Trbv31_CBE3	50	chr11	38452800	0.412053
Ebeta_Trbv31_CBE3	50	chr11	91682600	1
Ebeta_Trbv31_CBE3	50	chr9	48526600	0.582694
Ebeta_Trbv31_CBE3	50	chr1	131865400	1
Ebeta_Trbv31_CBE3	50	chr8	27482600	1
Ebeta_Trbv31_CBE3	50	chr3	113447200	1
Ebeta_Trbv31_CBE3	50	chr15	17271000	1
Ebeta_Trbv31_CBE3	50	chr19	58027800	0.569491
Ebeta_Trbv31_CBE3	50	chr15	58114400	0.491914
Ebeta_Trbv31_CBE3	50	chr19	39601800	0.475487
Ebeta_Trbv31_CBE3	50	chr7	20978400	1
Ebeta_Trbv31_CBE3	50	chr6	49311600	1
Ebeta_Trbv31_CBE3	50	chr13	9712200	1
Ebeta_Trbv31_CBE3	50	chr7	69707400	1
Ebeta_Trbv31_CBE3	50	chr2	85122400	1
Ebeta_Trbv31_CBE3	50	chr3	39000800	1
Ebeta_Trbv31_CBE3	50	chr1	176621200	1
Ebeta_Trbv31_CBE3	50	chr4	30697800	1
Ebeta_Trbv31_CBE3	50	chr10	38413000	0.507328
Ebeta_Trbv31_CBE3	50	chr14	90507600	1
Ebeta_Trbv31_CBE3	50	chr2	89778800	1
Ebeta_Trbv31_CBE3	50	chr4	130980200	1
Ebeta_Trbv31_CBE3	50	chr9	104889400	1
Ebeta_Trbv31_CBE3	50	chr9	51147400	1
Ebeta_Trbv31_CBE3	50	chr13	80577800	1
Ebeta_Trbv31_CBE3	50	chr1	141070800	1
Ebeta_Trbv31_CBE3	50	chr8	47380000	1
Ebeta_Trbv31_CBE3	50	chr5	141403000	0.506584
Ebeta_Trbv31_CBE3	50	chr10	110070400	1
Ebeta_Trbv31_CBE3	50	chr13	83216400	0.207424
Ebeta_Trbv31_CBE3	50	chr10	111040600	0.382139
Ebeta_Trbv31_CBE3	50	chr17	28705400	1
Ebeta_Trbv31_CBE3	50	chr15	61335200	1
Ebeta_Trbv31_CBE3	50	chr5	88661600	1
Ebeta_Trbv31_CBE3	50	chr8	64735000	0.445588
Ebeta_Trbv31_CBE3	50	chr2	4839000	1
Ebeta_Trbv31_CBE3	50	chr17	37673400	1
Ebeta_Trbv31_CBE3	50	chr9	49233400	0.142542
Ebeta_Trbv31_CBE3	50	chr5	26999000	1
Ebeta_Trbv31_CBE3	50	chr3	4814200	0.3591
Ebeta_Trbv31_CBE3	50	chr17	65165800	1
Ebeta_Trbv31_CBE3	50	chr5	68139800	1
Ebeta_Trbv31_CBE3	50	chr14	70952800	0.0829398
Ebeta_Trbv31_CBE3	50	chr4	1207600	1
Ebeta_Trbv31_CBE3	50	chr11	63780200	1
Ebeta_Trbv31_CBE3	50	chr19	39119400	1
Ebeta_Trbv31_CBE3	50	chr9	108784400	1
Ebeta_Trbv31_CBE3	50	chr13	57618600	1
Ebeta_Trbv31_CBE3	50	chr17	49297400	0.000193312
Ebeta_Trbv31_CBE3	50	chr18	65267400	0.445588
Ebeta_Trbv31_CBE3	50	chr12	55361400	1
Ebeta_Trbv31_CBE3	50	chr2	157447200	1
Ebeta_Trbv31_CBE3	50	chr13	97287000	0.611847
Ebeta_Trbv31_CBE3	50	chr8	57060800	0.369348
Ebeta_Trbv31_CBE3	50	chr9	52008000	1
Ebeta_Trbv31_CBE3	50	chr19	58841200	1
Ebeta_Trbv31_CBE3	50	chr5	124578000	1
Ebeta_Trbv31_CBE3	50	chr13	88357800	1
Ebeta_Trbv31_CBE3	50	chr6	1332200	1
Ebeta_Trbv31_CBE3	50	chr1	24168200	0.602391
Ebeta_Trbv31_CBE3	50	chr19	30267800	1
Ebeta_Trbv31_CBE3	50	chr10	42866600	1
Ebeta_Trbv31_CBE3	50	chr7	141512800	1
Ebeta_Trbv31_CBE3	50	chr12	78235000	0.839348
Ebeta_Trbv31_CBE3	50	chr8	11365600	1
Ebeta_Trbv31_CBE3	50	chr12	32147000	0.530994
Ebeta_Trbv31_CBE3	50	chr15	96020400	0.575544
Ebeta_Trbv31_CBE3	50	chr1	11165600	0.475487
Ebeta_Trbv31_CBE3	50	chr1	73002400	1
Ebeta_Trbv31_CBE3	50	chr2	169089800	1
Ebeta_Trbv31_CBE3	50	chr11	82661200	0.597978
Ebeta_Trbv31_CBE3	50	chr12	1831600	1
Ebeta_Trbv31_CBE3	50	chr13	103556800	1
Ebeta_Trbv31_CBE3	50	chr12	46176400	1
Ebeta_Trbv31_CBE3	50	chr4	7639800	1
Ebeta_Trbv31_CBE3	50	chr9	29230000	1
Ebeta_Trbv31_CBE3	50	chr1	167830400	1
Ebeta_Trbv31_CBE3	50	chr10	34288600	0.365998
Ebeta_Trbv31_CBE3	50	chr1	132116600	1
Ebeta_Trbv31_CBE3	50	chr6	104354000	1
Ebeta_Trbv31_CBE3	50	chr11	109183400	0.372893
Ebeta_Trbv31_CBE3	50	chr4	64990600	1
Ebeta_Trbv31_CBE3	50	chr6	127452800	1
Ebeta_Trbv31_CBE3	50	chr15	93929600	1
Ebeta_Trbv31_CBE3	50	chr14	37533400	1
Ebeta_Trbv31_CBE3	50	chr6	17703000	1
Ebeta_Trbv31_CBE3	50	chr16	26829800	1
Ebeta_Trbv31_CBE3	50	chr3	108298800	1
Ebeta_Trbv31_CBE3	50	chr5	13643800	0.439192
Ebeta_Trbv31_CBE3	50	chr11	52254200	1
Ebeta_Trbv31_CBE3	50	chr19	49459600	1
Ebeta_Trbv31_CBE3	50	chr5	117354200	1
Ebeta_Trbv31_CBE3	50	chr2	74102400	0.671685
Ebeta_Trbv31_CBE3	50	chr14	23908200	1
Ebeta_Trbv31_CBE3	50	chr11	121588200	0.451839
Ebeta_Trbv31_CBE3	50	chr14	48869800	0.588875
Ebeta_Trbv31_CBE3	50	chr17	21176200	0.481081
Ebeta_Trbv31_CBE3	50	chr2	90598600	1
Ebeta_Trbv31_CBE3	50	chr6	12692200	1
Ebeta_Trbv31_CBE3	50	chr3	11513600	1
Ebeta_Trbv31_CBE3	50	chr1	58834800	0.128234
Ebeta_Trbv31_CBE3	50	chr9	56298000	0.125391
Ebeta_Trbv31_CBE3	50	chr5	67961400	0.542803
Ebeta_Trbv31_CBE3	50	chr18	38368000	0.506584
Ebeta_Trbv31_CBE3	50	chr13	65217200	0.493344
Ebeta_Trbv31_CBE3	50	chr5	53208800	1
Ebeta_Trbv31_CBE3	50	chr4	140062600	1
Ebeta_Trbv31_CBE3	50	chr5	134597800	1
Ebeta_Trbv31_CBE3	50	chr8	117217200	1
Ebeta_Trbv31_CBE3	50	chr13	25850800	1
Ebeta_Trbv31_CBE3	50	chr9	73669400	1
Ebeta_Trbv31_CBE3	50	chr5	129591000	1
Ebeta_Trbv31_CBE3	50	chr5	37194800	1
Ebeta_Trbv31_CBE3	50	chr3	55526200	1
Ebeta_Trbv31_CBE3	50	chr5	132240400	1
Ebeta_Trbv31_CBE3	50	chr8	32266200	0.407457
Ebeta_Trbv31_CBE3	50	chr12	94795800	1
Ebeta_Trbv31_CBE3	50	chr7	124868600	1
Ebeta_Trbv31_CBE3	50	chr19	29500000	0.136739
Ebeta_Trbv31_CBE3	50	chr11	31652800	1
Ebeta_Trbv31_CBE3	50	chr17	76772000	1
Ebeta_Trbv31_CBE3	50	chr12	56324200	1
Ebeta_Trbv31_CBE3	50	chr8	24251000	1
Ebeta_Trbv31_CBE3	50	chr2	77702600	1
Ebeta_Trbv31_CBE3	50	chr18	58656800	1
Ebeta_Trbv31_CBE3	50	chr10	122066000	1
Ebeta_Trbv31_CBE3	50	chr1	84895200	1
Ebeta_Trbv31_CBE3	50	chr18	66849600	0.200276
Ebeta_Trbv31_CBE3	50	chr1	20324000	1
Ebeta_Trbv31_CBE3	50	chr4	89780000	1
Ebeta_Trbv31_CBE3	50	chr7	9503400	1
Ebeta_Trbv31_CBE3	50	chr10	102955600	0.374173
Ebeta_Trbv31_CBE3	50	chr1	61530200	1
Ebeta_Trbv31_CBE3	50	chr2	116020600	1
Ebeta_Trbv31_CBE3	50	chr1	75037400	1
Ebeta_Trbv31_CBE3	50	chr11	55024000	1
Ebeta_Trbv31_CBE3	50	chr5	74204200	1
Ebeta_Trbv31_CBE3	50	chr7	57070600	0.277361
Ebeta_Trbv31_CBE3	50	chr1	56738600	1
Ebeta_Trbv31_CBE3	50	chr16	11693000	1
Ebeta_Trbv31_CBE3	50	chr1	22229600	1
Ebeta_Trbv31_CBE3	50	chr10	66393000	1
Ebeta_Trbv31_CBE3	50	chr5	62155200	0.439192
Ebeta_Trbv31_CBE3	50	chr12	51552800	0.638376
Ebeta_Trbv31_CBE3	50	chr15	54879800	1
Ebeta_Trbv31_CBE3	50	chr5	39431600	0.475487
Ebeta_Trbv31_CBE3	50	chr4	142419400	0.404851
Ebeta_Trbv31_CBE3	50	chr11	58763000	0.623388
Ebeta_Trbv31_CBE3	50	chr4	115881800	1
Ebeta_Trbv31_CBE3	50	chr17	31160200	1
Ebeta_Trbv31_CBE3	50	chr1	96750600	1
Ebeta_Trbv31_CBE3	50	chr11	56092400	1
Ebeta_Trbv31_CBE3	50	chr2	109784000	1
